PC1,PC2,Cluster,State
0.021295179651161594,0.28506412478685883,"(np.int64(0), np.int64(1))",Warning
0.04384677711382538,0.8103073451322015,"(np.int64(1), np.int64(0))",Dangerous
0.03166816912739219,0.5237309517898456,"(np.int64(0), np.int64(0))",Normal
0.02651323916509303,0.7803034684957753,"(np.int64(1), np.int64(0))",Dangerous
0.06166214357967258,0.725315998622578,"(np.int64(1), np.int64(0))",Dangerous
0.02907048911714296,0.4287853189256604,"(np.int64(0), np.int64(0))",Normal
0.08106527460905091,0.1866485005926385,"(np.int64(0), np.int64(1))",Warning
0.05279266222279392,0.5922473067079767,"(np.int64(1), np.int64(1))",Dangerous
0.04001520035357915,0.6836423257486239,"(np.int64(1), np.int64(0))",Dangerous
0.022375675180944576,0.4105887308451328,"(np.int64(0), np.int64(1))",Warning
0.05677555044718826,0.411096611731094,"(np.int64(0), np.int64(1))",Warning
0.03683151020736946,0.41228617264847556,"(np.int64(0), np.int64(1))",Warning
0.04037844215262207,0.47834979335581557,"(np.int64(0), np.int64(0))",Normal
0.08858458011096035,0.4651333848113505,"(np.int64(0), np.int64(0))",Normal
0.040314759109405116,0.841264767968318,"(np.int64(1), np.int64(0))",Dangerous
0.0631398232841746,0.6183717570129585,"(np.int64(1), np.int64(1))",Dangerous
0.03915277718977388,0.6638762266046631,"(np.int64(1), np.int64(0))",Dangerous
0.041400157143979516,0.20616187250346008,"(np.int64(0), np.int64(1))",Warning
0.07296416951859133,0.7307392511097202,"(np.int64(1), np.int64(0))",Dangerous
0.030975140604121716,0.6251246619056214,"(np.int64(1), np.int64(1))",Dangerous
0.07015527252910891,0.4395624308388277,"(np.int64(0), np.int64(0))",Normal
0.05292078155728004,0.671869214530473,"(np.int64(1), np.int64(0))",Dangerous
0.029504493456122965,0.3143917108348684,"(np.int64(0), np.int64(1))",Warning
0.05389672229158581,0.5490794107213203,"(np.int64(1), np.int64(1))",Dangerous
0.05010618945427791,0.45762419765970896,"(np.int64(0), np.int64(0))",Normal
0.05269459739429602,0.4523048354833236,"(np.int64(0), np.int64(0))",Normal
0.01983906788162046,0.7695832206198023,"(np.int64(1), np.int64(0))",Dangerous
0.03346135763937133,0.43062560638947606,"(np.int64(0), np.int64(0))",Normal
0.03975428482343184,0.4318668228612302,"(np.int64(0), np.int64(0))",Normal
0.04444315110096192,0.3822570419603903,"(np.int64(0), np.int64(1))",Warning
0.05716136124530376,0.6348723560005605,"(np.int64(1), np.int64(1))",Dangerous
0.05362078278929908,0.7098106277628562,"(np.int64(1), np.int64(0))",Dangerous
0.020334212505202877,0.5380710211223448,"(np.int64(1), np.int64(1))",Dangerous
0.04532222027934521,0.6214824238863903,"(np.int64(1), np.int64(1))",Dangerous
0.04714896907946195,0.34645702061358696,"(np.int64(0), np.int64(1))",Warning
0.04934286491565701,0.60734078556689,"(np.int64(1), np.int64(1))",Dangerous
0.06052913200336776,0.6709719665588665,"(np.int64(1), np.int64(0))",Dangerous
0.05242404986371854,0.6358418070978975,"(np.int64(1), np.int64(1))",Dangerous
0.04498499298020134,0.5525079896234584,"(np.int64(1), np.int64(1))",Dangerous
0.0398611053891988,0.5484748194455125,"(np.int64(1), np.int64(1))",Dangerous
0.017467636352719994,0.5565272438637998,"(np.int64(1), np.int64(1))",Dangerous
0.0559009077204952,0.8460787047144688,"(np.int64(1), np.int64(0))",Dangerous
0.04411972015973511,0.5055958367959398,"(np.int64(0), np.int64(0))",Normal
0.04582076155925018,0.6120952765141108,"(np.int64(1), np.int64(1))",Dangerous
0.018662538012003654,0.4609209266880989,"(np.int64(0), np.int64(0))",Normal
0.027217652491740962,0.5413426378907903,"(np.int64(1), np.int64(1))",Dangerous
0.05624052713847975,0.6149901770868687,"(np.int64(1), np.int64(1))",Dangerous
0.04728803007400053,0.5832118234953673,"(np.int64(1), np.int64(1))",Dangerous
0.04485467431457321,0.6802488232748587,"(np.int64(1), np.int64(0))",Dangerous
0.041780567906093004,0.33011017414746846,"(np.int64(0), np.int64(1))",Warning
0.0469089718820308,0.4488713594606866,"(np.int64(0), np.int64(0))",Normal
0.058030277172431845,0.1909244223154049,"(np.int64(0), np.int64(1))",Warning
0.052994118283948066,0.392864267921061,"(np.int64(0), np.int64(1))",Warning
0.04919767924787706,0.5102839010740202,"(np.int64(0), np.int64(0))",Normal
0.032916912509371295,0.7569442578337947,"(np.int64(1), np.int64(0))",Dangerous
0.0396446386794607,0.6725424061575632,"(np.int64(1), np.int64(0))",Dangerous
0.030609320406397536,0.8046724264261095,"(np.int64(1), np.int64(0))",Dangerous
0.04663772343955461,0.5380603848466106,"(np.int64(1), np.int64(1))",Dangerous
0.03263907686525893,0.2864012588953476,"(np.int64(0), np.int64(1))",Warning
0.06991162205389566,0.8198861525614471,"(np.int64(1), np.int64(0))",Dangerous
0.02570673545316545,0.5526962224268396,"(np.int64(1), np.int64(1))",Dangerous
0.04177742192581138,0.5093857034570192,"(np.int64(0), np.int64(0))",Normal
0.03325686725722879,0.5950705800956915,"(np.int64(1), np.int64(1))",Dangerous
0.07478530332098265,0.28352437245831963,"(np.int64(0), np.int64(1))",Warning
0.04406203144567901,0.47268126697107377,"(np.int64(0), np.int64(0))",Normal
0.07152691709110319,0.45426530120585285,"(np.int64(0), np.int64(0))",Normal
0.028470915027966247,0.4670055174225802,"(np.int64(0), np.int64(0))",Normal
0.05373473944905893,0.769585776585376,"(np.int64(1), np.int64(0))",Dangerous
0.06065825034136169,0.6337264649172375,"(np.int64(1), np.int64(1))",Dangerous
0.0481195708336001,0.5447129758988234,"(np.int64(1), np.int64(1))",Dangerous
0.05099547750185882,0.546136305863902,"(np.int64(1), np.int64(1))",Dangerous
0.035014623681823384,0.5353533073345274,"(np.int64(1), np.int64(1))",Dangerous
0.0701156282434774,0.5860453604174102,"(np.int64(1), np.int64(1))",Dangerous
0.078991240441915,0.5856189533837137,"(np.int64(1), np.int64(1))",Dangerous
0.031054896164336314,0.6601878651448164,"(np.int64(1), np.int64(0))",Dangerous
0.03723938203301913,0.470628838025904,"(np.int64(0), np.int64(0))",Normal
0.07475378488493967,0.6448884571720319,"(np.int64(1), np.int64(1))",Dangerous
0.07736060942330858,0.5586745351908287,"(np.int64(1), np.int64(1))",Dangerous
0.033780288890329475,0.4571668647236869,"(np.int64(0), np.int64(0))",Normal
0.042569616648162126,0.7083605640123194,"(np.int64(1), np.int64(0))",Dangerous
0.03733066467791914,0.6165500722863884,"(np.int64(1), np.int64(1))",Dangerous
0.013051188979585494,0.46099204369808744,"(np.int64(0), np.int64(0))",Normal
0.024820355897733647,0.47913697185266413,"(np.int64(0), np.int64(0))",Normal
0.03609975419503588,0.5710868744597387,"(np.int64(1), np.int64(1))",Dangerous
0.03140689269165487,0.37286637511601917,"(np.int64(0), np.int64(1))",Warning
0.04349096679966709,0.5269188319677044,"(np.int64(0), np.int64(0))",Normal
0.045716259898354,0.478889249055817,"(np.int64(0), np.int64(0))",Normal
0.07923220376846836,0.8346342169341582,"(np.int64(1), np.int64(0))",Dangerous
0.037984301524343504,0.5948552537653574,"(np.int64(1), np.int64(1))",Dangerous
0.07257671703050936,0.4603236101882169,"(np.int64(0), np.int64(0))",Normal
0.04034912501831234,0.5541844450204512,"(np.int64(1), np.int64(1))",Dangerous
0.04559145557107701,0.5110062454594249,"(np.int64(0), np.int64(0))",Normal
0.04820680006736383,0.7020662852106235,"(np.int64(1), np.int64(0))",Dangerous
0.03562214866086663,0.7374565732687848,"(np.int64(1), np.int64(0))",Dangerous
0.04387665778884963,0.4009198348790907,"(np.int64(0), np.int64(1))",Warning
0.04662449293279246,0.7263634677957072,"(np.int64(1), np.int64(0))",Dangerous
0.04585921274629938,0.7757498533645356,"(np.int64(1), np.int64(0))",Dangerous
0.042829780361774046,0.5412984285679171,"(np.int64(1), np.int64(1))",Dangerous
0.07782008709199575,0.6126851133988913,"(np.int64(1), np.int64(1))",Dangerous
0.02980385749757481,0.4367145395445815,"(np.int64(0), np.int64(0))",Normal
0.03330232406690722,0.3556172677117514,"(np.int64(0), np.int64(1))",Warning
0.03253562377274618,0.580661574935609,"(np.int64(1), np.int64(1))",Dangerous
0.03804921703181754,0.4158865369164149,"(np.int64(0), np.int64(1))",Warning
0.02855348447774301,0.8472137766763945,"(np.int64(1), np.int64(0))",Dangerous
0.06303492560467482,0.33532401450492255,"(np.int64(0), np.int64(1))",Warning
0.07176528772168213,0.40880157200317535,"(np.int64(0), np.int64(1))",Warning
0.03332129156013709,0.6252033949571764,"(np.int64(1), np.int64(1))",Dangerous
0.02651637111860524,0.24879287271789124,"(np.int64(0), np.int64(1))",Warning
0.04980478475984593,0.6597720780341443,"(np.int64(1), np.int64(0))",Dangerous
0.0426690282933032,0.45073469327592464,"(np.int64(0), np.int64(0))",Normal
0.05462858144010567,0.5130765090554007,"(np.int64(0), np.int64(0))",Normal
0.04452166668357012,0.5298544437751562,"(np.int64(1), np.int64(1))",Dangerous
0.023418812921694766,0.38347254656532337,"(np.int64(0), np.int64(1))",Warning
0.06022798306454906,0.47282203052705163,"(np.int64(0), np.int64(0))",Normal
0.07751768785100846,0.7417843183413215,"(np.int64(1), np.int64(0))",Dangerous
0.03583385558673368,0.37332514619486323,"(np.int64(0), np.int64(1))",Warning
0.03884765292723684,0.674744858016648,"(np.int64(1), np.int64(0))",Dangerous
0.04210727754217174,0.4818983108341127,"(np.int64(0), np.int64(0))",Normal
0.04158689567416998,0.620216393218072,"(np.int64(1), np.int64(1))",Dangerous
0.05838496280545653,0.7059711801938371,"(np.int64(1), np.int64(0))",Dangerous
0.08157589138140574,0.7233372602560839,"(np.int64(1), np.int64(0))",Dangerous
0.03990176165361065,0.536722255120982,"(np.int64(1), np.int64(1))",Dangerous
0.03476793504227764,0.607297800323664,"(np.int64(1), np.int64(1))",Dangerous
0.01208524332348334,0.4778684359039336,"(np.int64(0), np.int64(0))",Normal
0.02961183392044226,0.31019612693811527,"(np.int64(0), np.int64(1))",Warning
0.04231282713335474,0.3315400087140918,"(np.int64(0), np.int64(1))",Warning
0.06360325666574701,0.5375676502621568,"(np.int64(1), np.int64(1))",Dangerous
0.030824455804004308,0.7358743882105535,"(np.int64(1), np.int64(0))",Dangerous
0.043682604963491765,0.6161723781231743,"(np.int64(1), np.int64(1))",Dangerous
0.04851803749862331,0.5871843520259715,"(np.int64(1), np.int64(1))",Dangerous
0.06211447618413734,0.6356028850904278,"(np.int64(1), np.int64(1))",Dangerous
0.06809604803451233,0.48763139369202313,"(np.int64(0), np.int64(0))",Normal
0.021658762463796027,0.39886095837949365,"(np.int64(0), np.int64(1))",Warning
0.03578145932222012,0.5008289813035487,"(np.int64(0), np.int64(0))",Normal
0.06386886949645773,0.5334360730851465,"(np.int64(1), np.int64(1))",Dangerous
0.03853894363957105,0.5609024134915611,"(np.int64(1), np.int64(1))",Dangerous
0.06852845521013912,0.5925585207460533,"(np.int64(1), np.int64(1))",Dangerous
0.05227153088730381,0.4125103649284416,"(np.int64(0), np.int64(1))",Warning
0.046284320476844304,0.49795564847030943,"(np.int64(0), np.int64(0))",Normal
0.05127505187165854,0.6353960830149182,"(np.int64(1), np.int64(1))",Dangerous
0.06259735302396185,0.6614711891388869,"(np.int64(1), np.int64(0))",Dangerous
0.05625221070561534,0.579479313665464,"(np.int64(1), np.int64(1))",Dangerous
0.03901234897051643,0.6293963158889567,"(np.int64(1), np.int64(1))",Dangerous
0.06577036207873484,0.5255680367604049,"(np.int64(0), np.int64(0))",Normal
0.06444872378035389,0.364126383463826,"(np.int64(0), np.int64(1))",Warning
0.0683724903483832,0.5310209276499174,"(np.int64(1), np.int64(1))",Dangerous
0.07652032585895419,0.7191919625066593,"(np.int64(1), np.int64(0))",Dangerous
0.02883080321351225,0.7505979637533999,"(np.int64(1), np.int64(0))",Dangerous
0.05395820917265996,0.4603609122740538,"(np.int64(0), np.int64(0))",Normal
0.05977689872962012,0.5483354419518758,"(np.int64(1), np.int64(1))",Dangerous
0.03344279949258687,0.6413806314925327,"(np.int64(1), np.int64(1))",Dangerous
0.048939595708534955,0.4225541917593635,"(np.int64(0), np.int64(1))",Warning
0.03611766569890827,0.5888210910781393,"(np.int64(1), np.int64(1))",Dangerous
0.03872049972119624,0.6166056247559496,"(np.int64(1), np.int64(1))",Dangerous
0.06557207157879412,0.41692179639911664,"(np.int64(0), np.int64(1))",Warning
0.03723945502244711,0.757861227704878,"(np.int64(1), np.int64(0))",Dangerous
0.04881566577698371,0.477368535523262,"(np.int64(0), np.int64(0))",Normal
0.022013683842194293,0.8938952858242302,"(np.int64(1), np.int64(0))",Dangerous
0.05109257573105651,0.5372601379417975,"(np.int64(1), np.int64(1))",Dangerous
0.05229812041846009,0.7677347908082152,"(np.int64(1), np.int64(0))",Dangerous
0.08453121441084183,0.4658963186514031,"(np.int64(0), np.int64(0))",Normal
0.035150529439466394,0.2074576867650456,"(np.int64(0), np.int64(1))",Warning
0.04668900247157766,0.33265676528445903,"(np.int64(0), np.int64(1))",Warning
0.0421991630601969,0.604406157655551,"(np.int64(1), np.int64(1))",Dangerous
0.07238138327610989,0.4127004252775302,"(np.int64(0), np.int64(1))",Warning
0.049723228991179924,0.604461984803445,"(np.int64(1), np.int64(1))",Dangerous
0.059753429178181834,0.6169454305102611,"(np.int64(1), np.int64(1))",Dangerous
0.05327653781131173,0.6457269183762144,"(np.int64(1), np.int64(1))",Dangerous
0.051172598712088485,0.6975795706506487,"(np.int64(1), np.int64(0))",Dangerous
0.0374472194990622,0.6904411650205904,"(np.int64(1), np.int64(0))",Dangerous
0.05514791887367379,0.6124889514627915,"(np.int64(1), np.int64(1))",Dangerous
0.05734583571501367,1.0,"(np.int64(1), np.int64(0))",Dangerous
0.03178020719161899,0.5039774528383819,"(np.int64(0), np.int64(0))",Normal
0.0464612418832861,0.6495805624607842,"(np.int64(1), np.int64(1))",Dangerous
0.033832726091019116,0.35727300197750084,"(np.int64(0), np.int64(1))",Warning
0.06045687987536709,0.2968982353659155,"(np.int64(0), np.int64(1))",Warning
0.02372229627785853,0.6331412186930345,"(np.int64(1), np.int64(1))",Dangerous
0.03729493099567588,0.9633639913442116,"(np.int64(1), np.int64(0))",Dangerous
0.05108738825234777,0.649481732020617,"(np.int64(1), np.int64(1))",Dangerous
0.07646899077830228,0.3062376671712711,"(np.int64(0), np.int64(1))",Warning
0.04636002507619591,0.358861382716144,"(np.int64(0), np.int64(1))",Warning
0.0417174000766035,0.7814055670040976,"(np.int64(1), np.int64(0))",Dangerous
0.0684064591719343,0.6785212153381563,"(np.int64(1), np.int64(0))",Dangerous
0.016897618736680844,0.7178002357346294,"(np.int64(1), np.int64(0))",Dangerous
0.015868386514800853,0.6622464587592385,"(np.int64(1), np.int64(0))",Dangerous
0.05266137259395882,0.2673888453643168,"(np.int64(0), np.int64(1))",Warning
0.046539309063199454,0.7811547789816544,"(np.int64(1), np.int64(0))",Dangerous
0.02394500040195821,0.6755193365772227,"(np.int64(1), np.int64(0))",Dangerous
0.0538052665380081,0.36208523967373424,"(np.int64(0), np.int64(1))",Warning
0.037187382907929556,0.4010336917707377,"(np.int64(0), np.int64(1))",Warning
0.03361400889607202,0.4673305361527226,"(np.int64(0), np.int64(0))",Normal
0.02981029738891125,0.5718935900572983,"(np.int64(1), np.int64(1))",Dangerous
0.05427643194495761,0.7474729881083313,"(np.int64(1), np.int64(0))",Dangerous
0.05773434659910529,0.4671408627801401,"(np.int64(0), np.int64(0))",Normal
0.04342174684370904,0.3371764097780454,"(np.int64(0), np.int64(1))",Warning
0.07352349123331234,0.4471989249054256,"(np.int64(0), np.int64(0))",Normal
0.02100394608827045,0.7096867096294059,"(np.int64(1), np.int64(0))",Dangerous
0.02060760205454342,0.5817358012129322,"(np.int64(1), np.int64(1))",Dangerous
0.01594786998329889,0.6163652217281816,"(np.int64(1), np.int64(1))",Dangerous
0.04113886685309398,0.40410165542016574,"(np.int64(0), np.int64(1))",Warning
0.03918836362555748,0.42791106304186005,"(np.int64(0), np.int64(0))",Normal
0.04918877417140073,0.8264139729154705,"(np.int64(1), np.int64(0))",Dangerous
0.05297704891002637,0.3264247661613623,"(np.int64(0), np.int64(1))",Warning
0.027438584919558348,0.9133269558875321,"(np.int64(1), np.int64(0))",Dangerous
0.07523702401313888,0.7037192409442372,"(np.int64(1), np.int64(0))",Dangerous
0.03839864330112752,0.5685750016703154,"(np.int64(1), np.int64(1))",Dangerous
0.06995232150643642,0.338298719772985,"(np.int64(0), np.int64(1))",Warning
0.05729110214772762,0.8001060040727979,"(np.int64(1), np.int64(0))",Dangerous
0.046060395357655964,0.17720374718506776,"(np.int64(0), np.int64(1))",Warning
0.057340535211710036,0.5682014089984606,"(np.int64(1), np.int64(1))",Dangerous
0.044057875487155104,0.560112914654363,"(np.int64(1), np.int64(1))",Dangerous
0.04958293144847916,0.4894409212724744,"(np.int64(0), np.int64(0))",Normal
0.059151382061275695,0.7433682375217142,"(np.int64(1), np.int64(0))",Dangerous
0.043332728803395226,0.5105032476537666,"(np.int64(0), np.int64(0))",Normal
0.047434225892938144,0.5766695820967774,"(np.int64(1), np.int64(1))",Dangerous
0.049550691079169824,0.43294392639109197,"(np.int64(0), np.int64(0))",Normal
0.06409327596364293,0.5951311817235805,"(np.int64(1), np.int64(1))",Dangerous
0.03588326559039635,0.6224178262913487,"(np.int64(1), np.int64(1))",Dangerous
0.06951240743787092,0.3709757166875922,"(np.int64(0), np.int64(1))",Warning
0.031809327494969356,0.8127446597650267,"(np.int64(1), np.int64(0))",Dangerous
0.0217314355756119,0.5788688180758036,"(np.int64(1), np.int64(1))",Dangerous
0.03446217845398042,0.4523362873463018,"(np.int64(0), np.int64(0))",Normal
0.03754469570975039,0.7799489660288382,"(np.int64(1), np.int64(0))",Dangerous
0.04788296803605316,0.5283519273247964,"(np.int64(1), np.int64(1))",Dangerous
0.04542072523687209,0.5521358626897584,"(np.int64(1), np.int64(1))",Dangerous
0.042383942997941126,0.6068062489400172,"(np.int64(1), np.int64(1))",Dangerous
0.016334705018120378,0.6311349315109589,"(np.int64(1), np.int64(1))",Dangerous
0.04288166982076226,0.4921668999749467,"(np.int64(0), np.int64(0))",Normal
0.000286785308692826,0.617931806894806,"(np.int64(1), np.int64(1))",Dangerous
0.02373042728116112,0.7173967364192634,"(np.int64(1), np.int64(0))",Dangerous
0.05697805275340627,0.40068524925215443,"(np.int64(0), np.int64(1))",Warning
0.05780777158127308,0.828947835838423,"(np.int64(1), np.int64(0))",Dangerous
0.05849830562476848,0.9069245121207992,"(np.int64(1), np.int64(0))",Dangerous
0.03234292229929072,0.9894163059150878,"(np.int64(1), np.int64(0))",Dangerous
0.04473104234565678,0.34010008980646766,"(np.int64(0), np.int64(1))",Warning
0.03311421327993482,0.48252988556129806,"(np.int64(0), np.int64(0))",Normal
0.021650935447683185,0.2732498828366873,"(np.int64(0), np.int64(1))",Warning
0.06496618567406312,0.5432645633492523,"(np.int64(1), np.int64(1))",Dangerous
0.05767988355185327,0.44419348444127726,"(np.int64(0), np.int64(0))",Normal
0.03366516418546567,0.8538175317475737,"(np.int64(1), np.int64(0))",Dangerous
0.05848136109200918,0.4284935408010683,"(np.int64(0), np.int64(0))",Normal
0.056192548500458524,0.2839008614815762,"(np.int64(0), np.int64(1))",Warning
0.015979738821415644,0.42555981566751355,"(np.int64(0), np.int64(0))",Normal
0.04060915705213723,0.2073156014481477,"(np.int64(0), np.int64(1))",Warning
0.03115550091698057,0.5674686037199959,"(np.int64(1), np.int64(1))",Dangerous
0.024259168026625352,0.29373427585836065,"(np.int64(0), np.int64(1))",Warning
0.038964738615926996,0.4450154996655286,"(np.int64(0), np.int64(0))",Normal
0.07424763351406277,0.33554290050086233,"(np.int64(0), np.int64(1))",Warning
0.04784614837384079,0.630574828048134,"(np.int64(1), np.int64(1))",Dangerous
0.0364678973951226,0.7674152683640586,"(np.int64(1), np.int64(0))",Dangerous
0.05251617943840628,0.6908904262497165,"(np.int64(1), np.int64(0))",Dangerous
